EDfile_name,index_events_code_start,index_events_code_end,failed/non_failed,update/non-update,id_target,id_update,bhvStat1,failed/non_failed,id_target,id_update,trial_mode,start_of_pre_cue,last_enter_to_target,cue_onset,go_signal,trial_jump,move_onset,in_periphery,end_of_hold,reward,end_of_trial
t5601ee.4.mat,9,10,1,2,7,NaN,104,2,7,NaN,28.7931,29.0689,29.103,29.6091,30.3769,NaN,30.7266,30.995,31.4125,31.1099,31.4161,30.7071
t5601ee.4.mat,11,12,1,1,3,5,105,1,3,5,32.5912,32.8796,33.5095,34.0895,34.7059,34.8382,35.0236,35.4584,34.8382,35.5729,35.8779,35.0985
t5601ee.4.mat,13,14,1,2,3,NaN,106,2,3,NaN,37.0521,37.3275,37.3652,37.9031,38.7359,NaN,38.8207,39.171,39.5901,39.2864,39.5936,38.9281
t5601ee.4.mat,15,16,1,2,6,NaN,107,2,6,NaN,40.7694,41.0598,41.6856,42.2695,43.099,NaN,43.1027,43.5353,43.9528,43.6493,43.956,43.2045
t5601ee.4.mat,17,18,1,2,2,NaN,108,2,2,NaN,45.1318,45.4092,45.9485,46.4952,47.2638,NaN,47.33,47.8323,48.2493,47.9466,48.2525,47.4452
t5601ee.4.mat,19,20,1,2,4,NaN,109,2,4,NaN,49.4255,49.6941,50.2462,50.7419,51.3929,NaN,51.51,52.2271,52.6418,52.3421,52.6452,51.7689
t5601ee.4.mat,21,22,0,1,5,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,23,24,1,2,1,NaN,110,2,1,NaN,57.0993,57.3788,57.7723,58.3194,59.0365,NaN,NaN,NaN,59.79,59.4863,59.7931,NaN
t5601ee.4.mat,25,26,1,2,4,NaN,111,2,4,NaN,60.9687,61.2508,61.2703,61.8671,62.5494,NaN,62.6509,62.7185,63.6202,63.3167,63.6237,62.5451
t5601ee.4.mat,27,28,0,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,29,30,0,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,31,32,1,1,1,5,112,1,1,5,71.461,71.7457,72.4102,72.9903,73.691,73.8227,73.8227,74.0083,73.8227,74.7579,75.0641,73.7303
t5601ee.4.mat,33,34,1,2,8,NaN,113,2,8,NaN,76.2392,76.5248,76.5607,77.1366,77.7707,NaN,77.8024,78.3732,78.7918,78.4885,78.7955,78.1086
t5601ee.4.mat,35,36,0,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,37,38,1,2,7,NaN,114,2,7,NaN,82.9128,83.1845,83.6343,84.1989,84.8648,NaN,85.1994,85.4503,85.8686,85.5651,85.8723,85.1949
t5601ee.4.mat,39,40,1,2,1,NaN,115,2,1,NaN,87.0461,87.3273,87.9644,88.5608,89.2449,NaN,89.629,89.8294,90.2477,89.9448,90.2512,89.5698
t5601ee.4.mat,41,42,1,1,4,2,116,1,4,2,91.4266,91.7016,91.7228,92.2913,92.9581,93.107,93.393,93.6769,93.107,93.7947,94.1019,93.3773
t5601ee.4.mat,43,44,0,2,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,45,46,1,2,7,NaN,117,2,7,NaN,98.5518,98.819,99.2213,99.7351,100.4353,NaN,100.8696,101.0874,102.406,102.1017,102.4094,100.8341
t5601ee.4.mat,47,48,1,2,4,NaN,118,2,4,NaN,103.5848,103.8464,103.8629,104.3977,105.1145,NaN,105.398,106.0653,106.4868,106.1813,106.49,105.4477
t5601ee.4.mat,49,50,0,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,51,52,0,1,5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,53,54,0,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,55,56,1,2,3,NaN,119,2,3,NaN,118.8628,119.144,120.2705,120.7845,121.5014,NaN,122.0359,122.4866,122.9055,122.6019,122.9092,122.2205
t5601ee.4.mat,57,58,1,2,2,NaN,120,2,2,NaN,124.084,124.3556,127.5996,128.1448,128.8624,NaN,129.2128,129.4972,129.916,129.6122,129.9194,129.2038
t5601ee.4.mat,59,60,1,2,1,NaN,121,2,1,NaN,131.0952,131.3688,131.4017,131.9756,132.792,NaN,NaN,NaN,133.7131,133.4088,133.7163,NaN
t5601ee.4.mat,61,62,1,1,1,3,122,1,1,3,134.8899,135.1643,135.2022,135.689,136.4226,136.5553,137.257,137.6569,136.5553,137.7716,138.0785,137.301
t5601ee.4.mat,63,64,1,2,6,NaN,123,2,6,NaN,139.2526,139.5367,143.1187,143.6841,144.4501,NaN,144.4501,145.9331,146.3527,146.0488,146.3561,144.0831
t5601ee.4.mat,65,66,1,2,2,NaN,124,2,2,NaN,147.5281,147.7981,150.863,151.4271,152.2597,NaN,152.511,152.7772,153.196,152.8928,153.1996,152.5681
t5601ee.4.mat,67,68,0,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,69,70,1,2,4,NaN,125,2,4,NaN,156.5543,156.8394,160.3715,160.9011,161.6013,NaN,161.6058,161.8713,162.2908,161.9864,162.2937,161.5201
t5601ee.4.mat,71,72,1,1,2,3,126,1,2,3,163.4679,163.7543,164.3849,164.9648,165.7147,165.7404,166.6492,167.6825,165.7404,167.7976,168.1047,167.3318
t5601ee.4.mat,73,74,0,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,75,76,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,77,78,0,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,79,80,0,2,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,81,82,1,1,6,2,127,1,6,2,188.0463,188.3173,189.6639,190.227,190.9938,191.1263,191.3617,191.7123,191.1263,191.8276,192.1345,191.402
t5601ee.4.mat,83,84,1,2,7,NaN,128,2,7,NaN,193.3097,193.5965,193.6345,194.1907,194.9081,NaN,195.4089,195.627,196.0462,195.742,196.0489,195.3797
t5601ee.4.mat,85,86,1,2,2,NaN,129,2,2,NaN,197.2233,197.4937,197.6236,198.2205,198.8719,NaN,199.205,199.6094,200.0494,199.7249,200.0527,199.2425
t5601ee.4.mat,87,88,1,2,3,NaN,130,2,3,NaN,201.2267,201.4821,201.9869,202.5502,203.3174,NaN,203.5187,203.8525,204.2717,203.9679,204.2752,203.5702
t5601ee.4.mat,89,90,1,2,7,NaN,131,2,7,NaN,205.4492,205.7355,205.7551,206.3474,207.1479,NaN,207.4653,207.7157,209.8167,209.5129,209.8201,207.4414
t5601ee.4.mat,91,92,1,1,7,4,132,1,7,4,210.9935,211.2639,211.8994,212.3922,213.0593,213.2082,213.444,213.7449,213.2082,213.8599,214.1664,213.4882
t5601ee.4.mat,93,94,1,2,4,NaN,133,2,4,NaN,215.3419,215.6177,216.0963,216.6075,217.3063,NaN,217.6568,218.1739,218.6114,218.2895,218.6146,217.7115
t5601ee.4.mat,95,96,0,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,97,98,1,2,6,NaN,134,2,6,NaN,226.1004,226.3841,227.5494,228.0628,228.847,NaN,228.9807,229.3481,229.7668,229.4634,229.7702,229.1378
t5601ee.4.mat,99,100,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,101,102,1,1,8,4,135,1,8,4,233.9193,234.2031,237.2745,237.8719,238.7049,238.7706,238.9894,239.4897,238.7706,240.5893,240.8962,239.1729
t5601ee.4.mat,103,104,0,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,105,106,0,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,107,108,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,109,110,1,2,7,NaN,136,2,7,NaN,251.7045,251.9791,255.5102,256.0406,256.807,NaN,257.1246,257.3426,257.7608,257.4569,257.7642,257.0946
t5601ee.4.mat,111,112,1,1,3,3,137,1,3,3,258.9382,259.2134,260.422,261.0191,261.7862,261.8513,261.8513,261.9383,261.8513,262.0534,262.3613,261.7001
t5601ee.4.mat,113,114,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,115,116,1,2,5,NaN,138,2,5,NaN,266.5122,266.8011,267.2673,267.7971,268.4309,NaN,268.7821,269.0501,269.4661,269.1642,269.4688,268.7051
t5601ee.4.mat,117,118,0,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,119,120,0,2,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,121,122,1,1,1,2,139,1,1,2,276.8367,277.0972,277.6415,278.1553,278.8894,278.9875,279.2567,279.4241,278.9875,279.5389,279.8448,279.2083
t5601ee.4.mat,123,124,0,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,125,126,0,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,127,128,0,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,129,130,1,2,6,NaN,140,2,6,NaN,291.2955,291.574,292.8289,292.843,295.0266,NaN,295.1929,295.5278,295.946,295.6427,295.9496,295.1929
t5601ee.4.mat,131,132,1,1,7,7,141,1,7,7,297.1251,297.4086,297.5087,298.0896,298.7896,298.9209,299.0403,299.3906,298.9209,299.5058,299.8136,299.1426
t5601ee.4.mat,133,134,1,2,7,NaN,142,2,7,NaN,300.9873,301.2698,301.2877,301.8686,302.6195,NaN,302.6254,303.239,303.6555,303.3522,303.6589,302.9206
t5601ee.4.mat,135,136,1,2,2,NaN,143,2,2,NaN,304.8337,305.1126,305.1485,305.7324,306.4996,NaN,306.5034,306.9695,307.3849,307.0828,307.3876,306.5844
t5601ee.4.mat,137,138,1,2,1,NaN,144,2,1,NaN,308.558,308.8302,308.8501,309.3959,310.1297,NaN,310.3814,310.9483,311.3692,311.0641,311.3724,310.3449
t5601ee.4.mat,139,140,1,2,3,NaN,145,2,3,NaN,312.5461,312.8315,312.8507,313.3592,314.1596,NaN,314.3773,314.7453,315.1647,314.8604,315.1675,314.4472
t5601ee.4.mat,141,142,1,1,5,3,146,1,5,3,316.3417,316.6274,316.7594,317.3226,318.0399,318.0661,318.0707,318.9752,318.0661,319.0894,319.3928,318.3776
t5601ee.4.mat,143,144,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,145,146,1,2,8,NaN,147,2,8,NaN,324.1778,324.452,325.036,325.5825,326.2666,NaN,326.4675,326.8191,327.2363,326.9327,327.2398,326.5725
t5601ee.4.mat,147,148,0,2,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,149,150,0,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,151,152,1,1,8,6,148,1,8,6,336.2054,336.4748,340.5397,341.07,341.8201,341.9521,342.6044,342.8725,341.9521,342.9871,343.2943,342.569
t5601ee.4.mat,153,154,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,155,156,0,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,157,158,1,2,3,NaN,149,2,3,NaN,350.9447,351.2283,351.7019,352.1961,352.8944,NaN,353.129,353.4304,353.8485,353.5445,353.8521,353.1611
t5601ee.4.mat,159,160,1,2,7,NaN,150,2,7,NaN,355.0266,355.2984,355.7778,356.3572,357.0576,NaN,357.2753,357.7253,358.1447,357.8409,358.1481,357.4352
t5601ee.4.mat,161,162,0,1,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,163,164,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,165,166,0,2,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,167,168,1,2,3,NaN,151,2,3,NaN,370.7085,370.9937,372.581,373.094,373.7606,NaN,374.3441,374.7782,375.1949,374.894,375.198,374.341
t5601ee.4.mat,169,170,1,2,8,NaN,152,2,8,NaN,376.3728,376.6568,376.8268,377.3593,377.9906,NaN,378.3418,378.7083,379.3434,379.0403,379.3468,378.2613
t5601ee.4.mat,171,172,1,1,4,3,153,1,4,3,380.5221,380.7921,381.173,381.7198,382.4031,382.4519,382.655,382.973,382.4519,383.0872,383.3942,382.7268
t5601ee.4.mat,173,174,1,2,5,NaN,154,2,5,NaN,384.568,384.8479,384.8636,385.3836,386.0673,NaN,386.2519,386.6193,387.0371,386.7335,387.0406,386.3246
t5601ee.4.mat,175,176,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,177,178,1,2,4,NaN,155,2,4,NaN,391.1622,391.4467,392.5304,393.0777,393.7612,NaN,393.7802,394.2966,394.7139,394.411,394.7171,394.0167
t5601ee.4.mat,179,180,1,2,7,NaN,156,2,7,NaN,395.8922,396.1527,396.7436,397.2921,398.1076,NaN,398.4751,398.7091,399.1278,398.8241,399.1314,398.4781
t5601ee.4.mat,181,182,1,1,6,5,157,1,6,5,400.3064,400.589,400.8403,401.3725,402.0885,402.1862,402.1862,402.6942,402.1862,402.8052,403.1128,402.3735
t5601ee.4.mat,183,184,0,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,185,186,0,2,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,187,188,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,189,190,1,2,8,NaN,158,2,8,NaN,415.9912,416.2759,419.0918,419.6051,420.3556,NaN,420.6906,420.9075,421.3249,421.0221,421.3283,420.6441
t5601ee.4.mat,191,192,1,1,3,3,159,1,3,3,422.503,422.7863,422.9888,423.5191,424.2024,424.268,424.6868,425.1386,424.268,425.253,425.5602,424.8711
t5601ee.4.mat,193,194,0,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,195,196,0,2,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,197,198,1,2,3,NaN,160,2,3,NaN,433.7929,434.0791,438.3927,438.9065,439.6064,NaN,439.8081,440.2581,440.6792,440.3729,440.6824,439.9725
t5601ee.4.mat,199,200,0,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.4.mat,201,202,0,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.5.mat,1,2,1,1,6,1,161,1,6,1,5.2019,5.4846,6.659,7.1722,7.8898,8.039,8.1071,8.6412,8.039,9.207,9.5141,8.1112
t5601ee.5.mat,3,4,1,2,4,NaN,162,2,4,NaN,10.6886,10.9738,10.9937,11.5027,12.1694,NaN,12.5545,12.689,13.1066,12.8037,13.1101,12.4867
t5601ee.5.mat,5,6,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.5.mat,7,8,1,2,6,NaN,163,2,6,NaN,17.3274,17.6139,18.1,18.6796,19.3807,NaN,19.6981,19.8659,20.2842,19.9805,20.2875,19.6606
t5601ee.5.mat,9,10,1,2,3,NaN,164,2,3,NaN,21.4615,21.7373,21.9135,22.477,23.279,NaN,23.3944,23.779,24.1976,23.8941,24.2012,23.518
t5601ee.5.mat,11,12,1,1,4,4,165,1,4,4,25.3775,25.6627,25.8112,26.3234,27.1241,27.2226,27.5413,27.6757,27.2226,27.7912,28.0987,27.4414
t5601ee.5.mat,13,14,1,2,4,NaN,166,2,4,NaN,29.2737,29.5458,29.742,30.2702,30.9709,NaN,31.0215,31.5231,31.9414,31.6376,31.9446,31.2672
t5601ee.5.mat,15,16,1,2,5,NaN,167,2,5,NaN,33.1204,33.3744,36.7842,37.2813,38.0482,NaN,38.3159,38.5553,38.9723,38.6685,38.9757,38.2683
t5601ee.5.mat,17,18,1,2,7,NaN,168,2,7,NaN,40.1473,40.4281,40.5478,41.1292,41.9286,NaN,41.9332,42.3645,42.7825,42.4788,42.7861,42.0722
t5601ee.5.mat,19,20,1,2,8,NaN,169,2,8,NaN,43.9614,44.2459,44.2656,44.8415,45.5091,NaN,45.6433,46.1105,46.529,46.2256,46.5324,45.7775
t5601ee.5.mat,21,22,1,1,7,8,170,1,7,8,47.7073,47.9916,48.0105,48.5548,49.3722,49.4879,49.6567,49.9907,49.4879,50.1057,50.4138,49.6238
t5601ee.5.mat,23,24,1,2,2,NaN,171,2,2,NaN,51.5865,51.8711,51.8901,52.3856,53.0366,NaN,53.3043,53.6547,54.0728,53.7693,54.0763,53.3366
t5601ee.5.mat,25,26,1,2,4,NaN,172,2,4,NaN,55.2515,55.5245,56.0527,56.5817,57.299,NaN,57.617,57.7679,58.1822,57.8837,58.1858,57.5737
t5601ee.5.mat,27,28,0,2,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.5.mat,29,30,1,2,7,NaN,173,2,7,NaN,62.8334,63.1089,63.3461,63.8591,64.6936,NaN,64.9442,65.1283,65.5469,65.2432,65.5506,64.9171
t5601ee.5.mat,31,32,1,1,1,4,174,1,1,4,66.7264,66.9992,67.0181,67.5726,68.3234,68.4392,68.5082,68.7428,68.4392,69.1771,69.4849,68.4266
t5601ee.5.mat,33,34,1,2,1,NaN,175,2,1,NaN,70.6592,70.9387,71.4563,72.003,72.8033,NaN,73.204,73.3549,73.7729,73.4698,73.7763,73.142
t5601ee.5.mat,35,36,1,2,5,NaN,176,2,5,NaN,74.9516,75.2364,75.2743,75.8496,76.6332,NaN,77.0175,77.1521,77.5706,77.2669,77.574,76.9586
t5601ee.5.mat,37,38,1,2,2,NaN,177,2,2,NaN,78.7483,79.0232,80.032,80.6123,81.4461,NaN,81.5969,81.9644,82.3795,82.081,82.382,81.7243
t5601ee.5.mat,39,40,1,2,3,NaN,178,2,3,NaN,83.5528,83.8362,83.8551,84.3933,85.0759,NaN,85.4108,85.595,86.013,85.7099,86.0166,85.3693
t5601ee.5.mat,41,42,1,1,5,5,179,1,5,5,87.1904,87.4583,87.8593,88.4395,89.2393,89.2645,89.4569,89.6913,89.2645,89.8065,90.1126,89.4625
t5601ee.5.mat,43,44,0,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.5.mat,45,46,1,2,1,NaN,180,2,1,NaN,94.166,94.4457,97.0183,97.5316,98.3485,NaN,98.8498,99.001,99.9007,99.5985,99.9042,98.7766
t5601ee.5.mat,47,48,1,2,8,NaN,181,2,8,NaN,101.0779,101.3568,102.0976,102.6615,103.446,NaN,103.8783,104.079,105.714,105.4106,105.7172,103.8425
t5601ee.5.mat,49,50,1,2,5,NaN,182,2,5,NaN,106.8924,107.1667,107.1859,107.7407,108.3733,NaN,108.7415,108.9432,109.3612,109.0581,109.3644,108.6917
t5601ee.5.mat,51,52,1,1,2,2,183,1,2,2,110.5381,110.822,111.2233,111.7365,112.4537,112.5022,112.5072,112.9392,112.5022,113.054,113.3611,112.6405
t5601ee.5.mat,53,54,0,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.5.mat,55,56,1,2,6,NaN,184,2,6,NaN,117.2613,117.5466,117.9355,118.4977,119.1151,NaN,119.6155,119.8332,120.4523,120.1484,120.4559,119.5917
t5601ee.5.mat,57,58,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.5.mat,59,60,0,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.5.mat,61,62,0,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.5.mat,63,64,1,2,7,NaN,185,2,7,NaN,149.168,149.453,153.5051,154.0694,154.7856,NaN,155.4526,155.7534,158.7046,158.4011,158.7079,154.7764
t5601ee.5.mat,65,66,1,2,2,NaN,186,2,2,NaN,159.8828,160.1397,160.1556,160.681,161.3639,NaN,161.3924,161.7993,162.2169,161.914,162.2202,161.344
t5601ee.5.mat,67,68,1,2,1,NaN,187,2,1,NaN,163.3948,163.6726,164.3303,164.8775,165.5945,NaN,165.6143,165.7622,166.5132,166.2102,166.5168,165.5455
t5601ee.5.mat,69,70,1,2,5,NaN,188,2,5,NaN,167.6917,167.9764,167.9957,168.5569,169.2903,NaN,169.5587,169.7924,170.2105,169.9073,170.2141,169.5579
t5601ee.5.mat,71,72,1,1,8,3,189,1,8,3,171.3893,171.678,172.0234,172.5697,173.3368,173.4857,173.4857,173.6221,173.4857,174.2871,174.5905,173.3757
t5601ee.5.mat,73,74,1,2,8,NaN,190,2,8,NaN,175.7655,176.0471,176.3212,176.8831,177.6671,NaN,177.8516,178.1184,178.5371,178.2335,178.5407,177.8421
t5601ee.5.mat,75,76,1,2,3,NaN,191,2,3,NaN,179.715,179.9974,180.0164,180.5803,181.3805,NaN,181.4308,181.8822,182.3001,181.9972,182.3037,181.6313
t5601ee.5.mat,77,78,1,2,7,NaN,192,2,7,NaN,183.4794,183.7657,184.596,185.1435,185.8932,NaN,185.9609,186.3454,186.7626,186.4599,186.766,186.0005
t5601ee.5.mat,79,80,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.5.mat,81,82,1,1,5,8,193,1,5,8,191.2488,191.5291,191.9067,192.4544,193.1212,193.1469,193.4215,193.7221,193.1469,193.8377,194.1447,193.4264
t5601ee.5.mat,83,84,1,2,6,NaN,194,2,6,NaN,195.3202,195.5901,196.3364,196.8672,197.5017,NaN,197.7354,198.0524,198.4693,198.1672,198.4717,197.8522
t5601ee.5.mat,85,86,1,2,1,NaN,195,2,1,NaN,199.6411,199.9256,200.5336,201.0466,201.7315,NaN,201.7811,202.1651,202.7641,202.4637,202.7675,201.7096
t5601ee.5.mat,87,88,1,2,7,NaN,196,2,7,NaN,203.9416,204.2263,204.6964,205.2264,206.0282,NaN,206.3941,206.5786,207.0065,206.6937,207.01,206.3524
t5601ee.5.mat,89,90,1,2,5,NaN,197,2,5,NaN,208.1841,208.4584,208.7927,209.373,210.0739,NaN,210.3417,210.5751,212.8584,212.5555,212.8619,210.303
t5601ee.5.mat,91,92,1,1,7,3,198,1,7,3,214.0348,214.3101,214.3442,214.9354,215.6527,215.683,216.1201,216.2715,215.683,216.3855,216.6921,216.0644
t5601ee.5.mat,93,94,0,2,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.5.mat,95,96,1,2,4,NaN,199,2,4,NaN,220.9948,221.2792,221.8668,222.4483,223.1459,NaN,223.3141,223.564,223.9835,223.6795,223.9872,223.2723
t5601ee.5.mat,97,98,1,2,3,NaN,200,2,3,NaN,225.1625,225.4476,225.4672,226.0257,226.7432,NaN,227.0108,227.262,227.6795,227.3768,227.6829,227.0237
t5601ee.5.mat,99,100,1,2,2,NaN,201,2,2,NaN,228.8564,229.134,229.1484,229.7236,230.4065,NaN,230.7583,230.9252,231.3432,231.0402,231.3463,230.7076
t5601ee.5.mat,101,102,1,1,1,5,202,1,1,5,232.5202,232.8036,232.8378,233.3868,234.1708,234.319,235.0377,235.4057,234.319,235.5203,235.8267,234.9798
t5601ee.5.mat,103,104,0,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.5.mat,105,106,1,2,8,NaN,203,2,8,NaN,239.3313,239.6041,247.2345,247.8102,248.442,NaN,248.676,248.9653,249.3828,249.079,249.3861,248.6012
t5601ee.5.mat,107,108,1,2,5,NaN,204,2,5,NaN,250.56,250.8479,250.911,251.4384,252.1723,NaN,252.3405,252.6257,254.06,253.7554,254.0628,252.3484
t5601ee.5.mat,109,110,1,2,2,NaN,205,2,2,NaN,255.2385,255.5222,261.2872,261.8799,262.5301,NaN,262.9484,263.2005,263.6204,263.3176,263.6237,262.9369
